hand_strength,preflop_street,preflop_position,preflop_pot_size,preflop_stack_size,preflop_num_players,flop_street,flop_position,flop_pot_size,flop_stack_size,flop_num_players,turn_street,turn_position,turn_pot_size,turn_stack_size,turn_num_players,river_street,river_position,river_pot_size,river_stack_size,river_num_players,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11,action_12,action_13,action_14,action_15,action_16,action_17,action_18,action_19,action_20,action_21,action_22,action_23,action_24,action_25,action_26,action_27,action_28,action_29,action_30,action_31,action_32,action_33,action_34,action_35,action_36,action_37,action_38,action_39
1,0,8,507,3826,5,1,4,886,3390,7,2,7,869,3721,2,3,5,382,4109,4,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,5,872,4482,4,1,7,974,4034,3,2,1,410,1066,5,3,1,19,3423,7,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,9,5,-1,-1,-1,-1,-1,-1,-1,4,5,4,5,-1,-1,-1,-1,-1,-1,9,5,5,5,-1,-1,-1,-1,-1,-1
2,0,5,212,4631,8,1,5,985,707,7,2,8,822,1712,4,3,6,75,2654,8,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,-1,-1
3,0,0,633,710,9,1,0,582,1976,4,2,0,393,1536,3,3,0,944,2710,8,2,2,6,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,0,3,-1,-1,-1,-1,-1,-1,0,0,3,0,-1,-1,-1,-1,-1,-1
3,0,7,324,1317,9,1,4,883,3671,2,2,1,717,1899,8,3,5,207,3917,2,6,2,0,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,1,1,3,3,-1,-1,-1,-1,-1,-1
3,0,0,201,131,6,1,7,833,2212,6,2,4,73,3610,7,3,8,169,1195,6,2,6,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,0,3,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,0,5,617,3400,7,1,4,437,3709,5,2,2,837,1624,5,3,5,319,4140,6,0,6,6,-1,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,3,0,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,0,48,1786,9,1,5,889,1211,4,2,1,594,538,3,3,7,922,4308,3,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,2,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,2,-1,-1,-1,-1,-1,-1,-1
2,0,3,932,579,6,1,8,18,1106,3,2,7,492,1860,3,3,3,107,2316,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,2,-1,-1,-1,-1,-1,-1,-1,1,0,2,0,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,6,197,4828,3,1,8,618,4906,3,2,7,819,3969,4,3,8,713,4203,7,1,2,2,-1,-1,-1,-1,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,0,2,127,2760,8,1,0,435,1012,3,2,5,497,2857,3,3,7,103,3934,6,2,6,6,0,-1,-1,-1,-1,-1,-1,0,3,0,-1,-1,-1,-1,-1,-1,-1,1,3,3,0,-1,-1,-1,-1,-1,-1,3,1,1,1,-1,-1,-1,-1,-1,-1
2,0,8,761,206,5,1,0,227,1780,3,2,3,283,3908,7,3,5,861,2777,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,2,0,-1,-1,-1,-1,-1,-1,0,1,2,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,4,761,4550,4,1,1,198,3748,3,2,8,214,2510,5,3,0,667,274,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,6,814,4495,7,1,4,630,250,8,2,3,591,3726,6,3,3,529,1533,3,6,6,6,-1,-1,-1,-1,-1,-1,-1,3,3,4,4,-1,-1,-1,-1,-1,-1,3,1,3,-1,-1,-1,-1,-1,-1,-1,1,3,-1,-1,-1,-1,-1,-1,-1,-1
1,0,1,541,1347,2,1,6,932,3620,6,2,2,552,4126,8,3,3,731,412,4,7,6,6,2,-1,-1,-1,-1,-1,-1,4,3,1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,-1,-1,-1,-1,-1,-1,-1,-1
2,0,5,933,2812,5,1,0,273,1224,7,2,3,775,4266,6,3,6,863,2449,2,2,1,2,1,-1,-1,-1,-1,-1,-1,1,0,0,1,-1,-1,-1,-1,-1,-1,0,1,0,2,-1,-1,-1,-1,-1,-1,1,1,0,0,-1,-1,-1,-1,-1,-1
2,0,7,412,249,9,1,3,21,2726,5,2,4,137,3879,2,3,5,671,116,2,1,2,1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1,-1,-1,-1
1,0,0,238,885,7,1,2,819,3419,2,2,4,114,2259,9,3,6,84,1314,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,3,1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,1,887,4622,9,1,4,113,2661,8,2,0,370,2294,4,3,8,875,2033,4,8,8,9,7,-1,-1,-1,-1,-1,-1,4,4,5,4,-1,-1,-1,-1,-1,-1,5,5,-1,-1,-1,-1,-1,-1,-1,-1,4,9,-1,-1,-1,-1,-1,-1,-1,-1
3,0,7,335,3813,5,1,5,734,2181,3,2,0,309,3957,8,3,7,744,401,8,2,2,2,-1,-1,-1,-1,-1,-1,-1,1,0,3,0,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,0,1,-1,-1,-1,-1,-1,-1
2,0,6,72,2833,5,1,7,213,3513,6,2,7,488,2033,4,3,5,220,984,3,0,2,1,2,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2,0,6,498,4236,3,1,3,724,4638,9,2,8,462,4936,6,3,1,178,1307,7,2,1,0,0,-1,-1,-1,-1,-1,-1,1,2,0,-1,-1,-1,-1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,-1,2,2,2,-1,-1,-1,-1,-1,-1,-1
2,0,6,955,4242,6,1,0,677,4548,5,2,7,455,1092,2,3,7,699,2173,8,2,1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1
3,0,0,693,3345,6,1,7,379,4827,5,2,4,424,430,3,3,3,764,3852,8,0,2,-1,-1,-1,-1,-1,-1,-1,-1,3,0,3,3,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,4,402,2586,2,1,7,693,3028,3,2,5,586,3540,4,3,1,701,4106,7,1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,-1,-1,-1,-1,-1,-1
2,0,0,895,463,5,1,1,860,4641,8,2,7,710,3102,9,3,6,12,3787,4,2,1,2,-1,-1,-1,-1,-1,-1,-1,0,2,1,0,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,2,1,0,1,-1,-1,-1,-1,-1,-1
3,0,6,241,575,5,1,7,232,3966,8,2,4,853,3043,9,3,7,57,4880,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,0,-1,-1,-1,-1,-1,-1,-1,1,3,-1,-1,-1,-1,-1,-1,-1,-1
1,0,2,187,3728,5,1,2,930,1221,6,2,7,291,1378,6,3,6,84,3896,9,7,6,6,2,-1,-1,-1,-1,-1,-1,1,4,3,4,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,1,4,-1,-1,-1,-1,-1,-1
2,0,7,429,3834,8,1,1,477,645,5,2,3,751,3705,3,3,3,232,824,5,1,1,0,0,-1,-1,-1,-1,-1,-1,2,2,1,2,-1,-1,-1,-1,-1,-1,2,1,0,2,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,0,8,201,2975,5,1,8,52,1524,5,2,6,950,834,3,3,3,810,2938,2,0,6,2,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,3,3,-1,-1,-1,-1,-1,-1
2,0,7,147,717,6,1,3,748,141,4,2,5,983,719,5,3,4,329,663,9,2,0,0,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,-1,-1,-1,-1,-1,-1,-1,1,0,2,1,-1,-1,-1,-1,-1,-1
3,0,6,695,4570,3,1,5,278,693,4,2,7,588,2781,8,3,6,420,1547,6,2,2,6,2,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,0,3,433,1881,4,1,4,91,2588,6,2,0,754,1452,8,3,4,638,1756,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,1,-1,-1,-1,-1,-1,-1,-1,0,1,3,-1,-1,-1,-1,-1,-1,-1,3,0,-1,-1,-1,-1,-1,-1,-1,-1
3,0,1,883,4367,9,1,8,712,3362,5,2,3,364,1437,5,3,1,314,2786,9,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,3,3,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,2,512,899,8,1,6,811,900,6,2,5,682,3848,3,3,2,33,3220,5,2,0,2,0,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,7,309,4973,7,1,0,449,4560,4,2,2,353,3448,8,3,7,301,1878,6,2,6,-1,-1,-1,-1,-1,-1,-1,-1,4,4,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,3,-1,-1,-1,-1,-1,-1,-1
3,0,0,782,4766,7,1,4,854,2604,9,2,8,129,4285,7,3,3,202,1773,5,2,0,6,6,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1
2,0,3,328,2239,2,1,8,765,3017,8,2,1,865,1519,9,3,2,350,1708,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,2,-1,-1,-1,-1,-1,-1,2,0,1,0,-1,-1,-1,-1,-1,-1
3,0,7,812,3399,3,1,1,320,1083,8,2,7,734,4956,8,3,0,332,3344,2,6,2,6,0,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,1,3,3,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
3,0,2,187,2834,9,1,8,13,3870,2,2,4,261,1924,3,3,2,677,3927,3,2,0,0,6,-1,-1,-1,-1,-1,-1,3,3,0,0,-1,-1,-1,-1,-1,-1,3,1,1,0,-1,-1,-1,-1,-1,-1,1,3,-1,-1,-1,-1,-1,-1,-1,-1
3,0,3,726,557,5,1,7,763,2751,3,2,1,109,878,5,3,8,522,3484,3,0,2,2,2,-1,-1,-1,-1,-1,-1,3,3,3,-1,-1,-1,-1,-1,-1,-1,3,3,0,-1,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1
1,0,7,653,2545,8,1,5,413,2421,6,2,8,520,1771,2,3,5,572,3153,2,2,6,7,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4,1,4,-1,-1,-1,-1,-1,-1,4,1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,4,190,974,7,1,0,352,4120,5,2,6,639,3097,9,3,4,108,4620,7,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,0,2,1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,-1
2,0,8,488,1336,2,1,8,297,1270,5,2,7,458,4768,8,3,0,271,4275,9,2,1,0,2,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1
2,0,5,831,3909,4,1,4,910,3520,8,2,6,635,4326,3,3,8,21,2526,5,2,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,-1,-1,-1,-1,-1,-1,-1
2,0,3,671,3074,9,1,6,287,228,8,2,4,245,2233,4,3,2,975,2773,8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,2,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,2,-1,-1,-1,-1,-1,-1,-1
2,0,8,397,4051,9,1,4,93,750,4,2,5,178,3068,7,3,7,598,751,8,1,2,2,0,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,2,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,4,826,3049,2,1,6,498,3233,7,2,7,896,2966,7,3,8,303,1189,5,0,2,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,-1,-1,-1,-1,-1,-1
1,0,3,345,4808,6,1,3,595,146,5,2,5,186,963,8,3,2,608,3967,8,2,2,-1,-1,-1,-1,-1,-1,-1,-1,3,4,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,6,355,4565,6,1,2,971,696,7,2,1,556,2479,2,3,3,65,535,7,7,7,6,7,-1,-1,-1,-1,-1,-1,4,4,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,3,-1,-1,-1,-1,-1,-1,3,3,1,3,-1,-1,-1,-1,-1,-1
2,0,0,204,4227,9,1,4,251,2057,7,2,5,758,4631,5,3,3,451,4440,8,2,0,2,-1,-1,-1,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,-1,-1,-1,-1,-1,-1
2,0,4,306,4075,9,1,6,172,4700,5,2,8,172,2400,9,3,1,716,822,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,2,-1,-1,-1,-1,-1,-1
2,0,8,950,666,7,1,5,956,3291,7,2,0,687,2352,4,3,0,898,4966,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,-1,-1,-1,-1,-1,-1
1,0,3,686,2011,2,1,0,203,3654,4,2,5,767,4342,8,3,3,880,1488,3,2,2,6,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,3,1,3,3,-1,-1,-1,-1,-1,-1
3,0,2,880,2292,5,1,5,810,4913,4,2,2,171,433,4,3,0,485,1197,7,2,0,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,8,693,4139,6,1,2,635,2640,9,2,6,520,4013,9,3,1,706,3308,4,9,7,9,7,-1,-1,-1,-1,-1,-1,9,4,5,4,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,4,9,9,-1,-1,-1,-1,-1,-1
1,0,6,527,1360,9,1,6,442,3541,4,2,4,297,4773,5,3,2,262,3201,6,7,2,7,2,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,2,983,3697,6,1,8,201,1516,7,2,4,60,4442,7,3,2,15,303,5,0,0,2,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,-1,-1,-1,-1,-1,-1,-1
3,0,0,307,1512,6,1,6,208,959,9,2,8,751,2871,9,3,0,756,1102,9,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,3,0,1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,4,430,4207,6,1,2,350,2769,2,2,7,631,2860,6,3,8,246,3693,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,-1,2,2,2,-1,-1,-1,-1,-1,-1,-1
2,0,0,759,1654,3,1,3,144,1792,6,2,5,90,3249,5,3,1,690,613,4,1,0,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1
0,0,3,986,3335,3,1,6,407,2163,5,2,2,230,4566,5,3,7,143,1598,9,8,9,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,4,-1,-1,-1,-1,-1,-1,-1,-1,5,9,-1,-1,-1,-1,-1,-1,-1,-1
3,0,8,902,2674,7,1,2,896,4974,2,2,3,902,4062,9,3,2,340,4804,4,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,-1,-1,-1,-1,-1,-1,3,1,0,0,-1,-1,-1,-1,-1,-1
2,0,2,566,3042,2,1,5,888,210,3,2,3,341,3403,6,3,1,288,1841,5,1,0,1,-1,-1,-1,-1,-1,-1,-1,2,0,0,2,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1
1,0,8,586,1193,3,1,8,717,3296,5,2,3,31,2997,7,3,6,98,4043,6,2,7,2,7,-1,-1,-1,-1,-1,-1,1,1,4,1,-1,-1,-1,-1,-1,-1,1,3,4,1,-1,-1,-1,-1,-1,-1,1,4,-1,-1,-1,-1,-1,-1,-1,-1
3,0,2,862,1625,2,1,0,31,3258,5,2,4,16,2576,2,3,6,787,246,6,2,0,2,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,3,-1,-1,-1,-1,-1,-1,3,0,3,-1,-1,-1,-1,-1,-1,-1
2,0,0,387,4199,5,1,8,354,306,8,2,1,189,4266,5,3,6,559,2804,4,1,0,2,0,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,0,2,-1,-1,-1,-1,-1,-1,1,2,0,-1,-1,-1,-1,-1,-1,-1
3,0,8,40,445,9,1,0,710,1032,8,2,8,481,1290,5,3,6,620,2224,7,2,6,0,-1,-1,-1,-1,-1,-1,-1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1
3,0,1,347,4167,7,1,2,610,4901,8,2,0,740,307,7,3,3,196,2142,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,-1,-1,-1,-1,-1,-1,3,1,1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,7,746,598,6,1,1,829,3891,6,2,6,415,4804,6,3,0,109,494,8,8,8,8,-1,-1,-1,-1,-1,-1,-1,5,9,9,-1,-1,-1,-1,-1,-1,-1,4,4,4,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,0,8,13,4122,4,1,7,68,4678,5,2,7,522,3461,7,3,3,924,4922,2,2,0,0,-1,-1,-1,-1,-1,-1,-1,0,1,0,3,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1
2,0,4,602,1044,5,1,2,181,4172,6,2,0,199,4602,3,3,7,233,1264,8,2,1,2,0,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,2,1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1
3,0,6,902,1618,8,1,4,208,4693,7,2,0,96,3853,4,3,3,973,2549,3,2,6,2,6,-1,-1,-1,-1,-1,-1,3,1,3,-1,-1,-1,-1,-1,-1,-1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,0,3,-1,-1,-1,-1,-1,-1,-1,-1
0,0,7,617,2079,6,1,4,699,2249,5,2,5,818,2979,4,3,7,395,484,8,7,7,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,4,5,-1,-1,-1,-1,-1,-1,-1,5,5,5,-1,-1,-1,-1,-1,-1,-1
2,0,8,846,3172,6,1,7,226,4855,8,2,0,142,517,5,3,0,445,1601,2,2,2,2,0,-1,-1,-1,-1,-1,-1,0,1,2,2,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1
2,0,5,942,4712,2,1,5,246,3911,4,2,4,512,3858,2,3,4,54,3914,9,2,1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,-1,-1,-1,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,2,377,3805,2,1,6,311,548,2,2,7,394,4655,7,3,2,431,4529,7,2,6,7,-1,-1,-1,-1,-1,-1,-1,4,3,3,-1,-1,-1,-1,-1,-1,-1,3,4,3,-1,-1,-1,-1,-1,-1,-1,3,3,3,-1,-1,-1,-1,-1,-1,-1
2,0,2,649,1287,5,1,0,522,922,9,2,7,971,1925,5,3,5,465,3739,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1
2,0,5,919,3718,5,1,6,196,4443,8,2,3,910,2940,7,3,5,351,4453,7,0,1,2,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,0,-1,-1,-1,-1,-1,-1
2,0,0,650,2451,5,1,0,61,3188,8,2,4,645,3296,8,3,6,24,4865,9,1,2,-1,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,-1,-1,-1,-1,-1,-1
2,0,1,334,2907,9,1,4,175,183,6,2,2,833,4705,6,3,3,553,2259,8,2,0,0,0,-1,-1,-1,-1,-1,-1,2,1,1,2,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,2,-1,-1,-1,-1,-1,-1,-1
1,0,1,755,512,8,1,7,577,505,3,2,3,628,3354,3,3,0,540,676,6,6,7,6,7,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,0,3,344,4135,2,1,8,806,4359,5,2,5,792,4617,7,3,5,405,4503,9,2,6,6,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3,-1,-1,-1,-1,-1,-1,-1,-1
2,0,1,522,2324,7,1,7,124,307,8,2,4,327,4332,8,3,8,23,4064,5,2,0,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1,-1,-1,-1
3,0,5,322,766,3,1,1,206,1857,9,2,8,753,2784,8,3,5,350,483,7,6,0,2,-1,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3,1,3,-1,-1,-1,-1,-1,-1
1,0,1,172,2078,5,1,0,63,3190,4,2,0,47,4264,4,3,8,410,4969,8,6,2,-1,-1,-1,-1,-1,-1,-1,-1,1,1,3,-1,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,1,4,3,3,-1,-1,-1,-1,-1,-1
2,0,0,456,4625,6,1,0,762,1935,8,2,0,276,1644,6,3,3,23,4264,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,6,596,1526,7,1,2,61,1009,3,2,8,600,196,5,3,0,937,4500,6,1,2,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,0,-1,-1,-1,-1,-1,-1,2,2,0,-1,-1,-1,-1,-1,-1,-1,2,2,0,-1,-1,-1,-1,-1,-1,-1
