hand_strength,preflop_street,preflop_position,preflop_pot_size,preflop_stack_size,preflop_num_players,flop_street,flop_position,flop_pot_size,flop_stack_size,flop_num_players,turn_street,turn_position,turn_pot_size,turn_stack_size,turn_num_players,river_street,river_position,river_pot_size,river_stack_size,river_num_players,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11,action_12,action_13,action_14,action_15,action_16,action_17,action_18,action_19,action_20,action_21,action_22,action_23,action_24,action_25,action_26,action_27,action_28,action_29,action_30,action_31,action_32,action_33,action_34,action_35,action_36,action_37,action_38,action_39
3,0,4,924,4420,8,1,4,500,2659,4,2,0,126,2901,4,3,8,93,237,7,0,6,-1,-1,-1,-1,-1,-1,-1,-1,3,0,1,-1,-1,-1,-1,-1,-1,-1,1,3,3,3,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2,0,7,820,3465,5,1,5,90,109,9,2,1,488,4618,8,3,1,134,1873,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1
2,0,6,561,3939,8,1,0,712,4704,6,2,1,502,450,8,3,8,481,4336,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,-1,-1,-1,-1,-1,-1,-1,-1
2,0,4,424,2083,4,1,8,954,1037,5,2,4,191,1899,6,3,1,750,1956,4,0,1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,2,0,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,4,291,3175,4,1,3,40,3766,4,2,1,968,2091,7,3,7,139,1242,8,0,2,2,1,-1,-1,-1,-1,-1,-1,1,0,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1
3,0,3,672,4193,7,1,4,644,1287,2,2,6,567,2155,9,3,5,829,2595,9,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,-1,1,3,3,3,-1,-1,-1,-1,-1,-1
0,0,4,837,975,8,1,7,616,3107,6,2,2,608,2570,4,3,2,800,2249,4,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,4,-1,-1,-1,-1,-1,-1,-1,-1,9,5,4,5,-1,-1,-1,-1,-1,-1,9,5,-1,-1,-1,-1,-1,-1,-1,-1
3,0,6,735,661,4,1,7,901,2480,4,2,0,653,4610,5,3,1,728,852,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,3,384,2573,4,1,0,724,1324,7,2,6,432,2149,6,3,2,612,422,7,7,2,-1,-1,-1,-1,-1,-1,-1,-1,1,4,3,-1,-1,-1,-1,-1,-1,-1,3,3,4,3,-1,-1,-1,-1,-1,-1,3,3,4,-1,-1,-1,-1,-1,-1,-1
3,0,5,436,3956,5,1,1,224,3973,9,2,0,75,3271,9,3,5,231,3585,5,6,0,-1,-1,-1,-1,-1,-1,-1,-1,3,0,-1,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,7,419,4997,8,1,1,806,4215,6,2,6,50,4988,4,3,8,769,104,8,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,3,1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,-1,-1,-1,-1,-1,-1,-1,-1
3,0,0,964,4645,4,1,6,473,939,7,2,4,86,2044,9,3,5,358,3608,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3,3,3,-1,-1,-1,-1,-1,-1,3,3,1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,-1,-1,-1,-1,-1,-1
3,0,4,553,4400,8,1,5,729,1991,4,2,7,104,3347,9,3,1,386,728,8,0,6,2,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1
2,0,3,39,4032,6,1,6,835,1077,9,2,2,965,678,9,3,8,457,328,2,2,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,0,5,260,4184,6,1,1,127,4329,9,2,4,996,984,8,3,6,406,4674,2,6,2,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,1,80,4638,7,1,1,990,272,4,2,3,544,3558,5,3,4,71,3188,9,0,0,2,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3,0,6,497,2501,9,1,3,967,2173,8,2,8,490,2424,4,3,6,385,737,5,0,0,6,6,-1,-1,-1,-1,-1,-1,1,0,3,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1
1,0,4,511,1061,7,1,2,193,1134,4,2,1,25,1761,5,3,2,773,3211,6,2,7,-1,-1,-1,-1,-1,-1,-1,-1,1,1,3,-1,-1,-1,-1,-1,-1,-1,4,4,-1,-1,-1,-1,-1,-1,-1,-1,3,4,1,-1,-1,-1,-1,-1,-1,-1
3,0,5,847,2618,4,1,5,387,166,9,2,1,953,3707,9,3,8,925,1434,9,0,0,2,2,-1,-1,-1,-1,-1,-1,1,0,0,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,-1,-1,-1,-1,-1,-1,-1
2,0,1,728,2813,6,1,3,711,4514,8,2,1,199,2773,5,3,0,48,1539,4,0,1,0,-1,-1,-1,-1,-1,-1,-1,2,2,0,2,-1,-1,-1,-1,-1,-1,1,1,2,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,3,444,4387,5,1,7,516,2835,8,2,7,862,746,9,3,1,77,1890,6,7,2,-1,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,3,4,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,0,3,210,1943,5,1,3,639,3180,5,2,3,614,1228,3,3,4,235,1740,7,2,2,-1,-1,-1,-1,-1,-1,-1,-1,3,1,0,1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,1,-1,-1,-1,-1,-1,-1,-1
3,0,8,741,2512,7,1,7,56,4423,5,2,4,899,4986,7,3,4,392,1370,9,2,2,6,6,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,1,1,-1,-1,-1,-1,-1,-1
3,0,8,396,3437,3,1,4,339,4646,5,2,7,420,4559,6,3,7,651,1329,7,0,2,2,2,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,0,638,3430,9,1,5,765,1027,5,2,2,220,4430,5,3,7,603,2765,4,6,2,6,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,3,1,-1,-1,-1,-1,-1,-1,1,4,3,4,-1,-1,-1,-1,-1,-1
1,0,5,918,3550,9,1,8,295,2010,7,2,0,798,1797,3,3,1,374,3065,5,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,3,1,-1,-1,-1,-1,-1,-1,1,4,4,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,0,2,175,1228,7,1,8,546,3532,4,2,5,811,1581,2,3,0,519,2478,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,0,3,-1,-1,-1,-1,-1,-1,0,1,1,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1
3,0,0,931,2326,4,1,1,486,937,6,2,3,246,3363,6,3,7,197,2165,3,6,0,0,-1,-1,-1,-1,-1,-1,-1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,0,0,969,3579,6,1,6,974,562,7,2,7,191,3303,4,3,3,101,3683,8,6,0,6,0,-1,-1,-1,-1,-1,-1,3,1,3,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1
2,0,7,387,1061,2,1,7,524,742,2,2,0,474,1661,3,3,6,618,3518,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,-1,-1,-1,-1,-1,-1,-1
1,0,5,793,4979,7,1,0,743,187,2,2,2,655,2516,2,3,4,114,1216,7,2,6,-1,-1,-1,-1,-1,-1,-1,-1,4,3,3,4,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1
3,0,6,539,4539,7,1,3,608,795,8,2,3,477,4827,3,3,0,54,2028,3,2,6,6,0,-1,-1,-1,-1,-1,-1,3,0,3,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,8,835,4596,3,1,4,645,4909,8,2,6,830,945,5,3,6,813,1538,3,7,7,2,6,-1,-1,-1,-1,-1,-1,3,1,3,1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4,-1,-1,-1,-1,-1,-1,-1,-1
1,0,0,278,2655,8,1,4,841,2194,8,2,0,847,182,8,3,8,458,1960,7,2,2,6,7,-1,-1,-1,-1,-1,-1,3,3,3,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,4,-1,-1,-1,-1,-1,-1,-1
3,0,2,354,4016,6,1,4,535,3459,8,2,1,864,2018,9,3,7,925,1200,4,2,0,6,6,-1,-1,-1,-1,-1,-1,0,3,3,0,-1,-1,-1,-1,-1,-1,0,0,3,0,-1,-1,-1,-1,-1,-1,1,0,3,0,-1,-1,-1,-1,-1,-1
3,0,1,480,4721,3,1,3,501,3218,5,2,1,243,3055,2,3,5,814,2094,7,0,6,2,-1,-1,-1,-1,-1,-1,-1,0,3,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,3,-1,-1,-1,-1,-1,-1,3,3,3,-1,-1,-1,-1,-1,-1,-1
2,0,2,706,3369,2,1,0,259,4985,4,2,2,786,2493,3,3,4,783,3354,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,2,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,2,359,3668,7,1,1,468,1961,7,2,2,342,2097,5,3,0,473,3389,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,1,-1,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,3,4,1,-1,-1,-1,-1,-1,-1,-1
3,0,6,164,2749,6,1,1,491,684,6,2,8,961,4244,3,3,3,303,2520,6,2,6,2,-1,-1,-1,-1,-1,-1,-1,0,3,0,-1,-1,-1,-1,-1,-1,-1,0,0,3,1,-1,-1,-1,-1,-1,-1,3,0,-1,-1,-1,-1,-1,-1,-1,-1
3,0,3,263,1875,2,1,6,558,600,9,2,5,521,4600,7,3,3,206,3525,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,2,396,559,5,1,1,819,800,5,2,6,202,769,2,3,6,602,4181,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,0,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,0,2,77,2886,5,1,4,83,1628,2,2,6,977,369,5,3,1,294,3165,3,6,6,-1,-1,-1,-1,-1,-1,-1,-1,0,3,-1,-1,-1,-1,-1,-1,-1,-1,3,1,1,-1,-1,-1,-1,-1,-1,-1,1,3,0,-1,-1,-1,-1,-1,-1,-1
1,0,0,585,3785,3,1,6,371,2196,4,2,6,266,3241,8,3,6,478,2044,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,3,3,-1,-1,-1,-1,-1,-1,3,4,-1,-1,-1,-1,-1,-1,-1,-1,4,3,1,-1,-1,-1,-1,-1,-1,-1
2,0,2,477,4809,8,1,8,618,4666,8,2,3,143,1501,2,3,8,314,3113,3,0,1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,0,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1
3,0,4,538,2690,9,1,8,191,4764,5,2,5,939,1854,6,3,0,927,3574,3,2,6,-1,-1,-1,-1,-1,-1,-1,-1,1,0,3,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1
1,0,7,622,143,8,1,4,217,696,8,2,7,894,4718,5,3,4,372,4581,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,-1,-1,-1,-1,-1,-1,-1,-1,4,3,-1,-1,-1,-1,-1,-1,-1,-1,4,4,3,3,-1,-1,-1,-1,-1,-1
2,0,2,980,3666,7,1,2,424,4631,6,2,0,440,4446,7,3,8,584,1917,8,2,0,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1,-1,-1,-1,-1,-1,-1,2,0,2,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,3,446,3985,8,1,1,855,2860,9,2,5,66,2532,4,3,2,727,4523,2,8,8,-1,-1,-1,-1,-1,-1,-1,-1,9,5,-1,-1,-1,-1,-1,-1,-1,-1,4,5,-1,-1,-1,-1,-1,-1,-1,-1,5,5,4,-1,-1,-1,-1,-1,-1,-1
1,0,3,506,3796,4,1,7,654,1086,4,2,7,751,454,7,3,6,699,328,5,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,0,4,699,1259,5,1,5,659,4413,6,2,4,64,2239,7,3,7,827,3361,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,0,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,8,410,2140,4,1,4,826,2955,7,2,2,834,3071,6,3,1,479,3685,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,2,-1,-1,-1,-1,-1,-1,-1,2,1,2,-1,-1,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,-1,-1,-1,-1
3,0,6,579,1207,9,1,8,592,843,3,2,5,80,178,4,3,8,906,746,7,6,6,0,-1,-1,-1,-1,-1,-1,-1,3,1,1,3,-1,-1,-1,-1,-1,-1,3,3,1,-1,-1,-1,-1,-1,-1,-1,3,1,1,0,-1,-1,-1,-1,-1,-1
1,0,6,542,1862,6,1,7,489,3408,7,2,2,126,3826,3,3,5,744,3935,5,6,7,-1,-1,-1,-1,-1,-1,-1,-1,3,4,1,3,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,6,739,4846,4,1,1,600,3987,3,2,8,358,3279,6,3,6,265,3928,3,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1,-1,-1,-1,-1,-1,-1,1,1,2,-1,-1,-1,-1,-1,-1,-1
2,0,5,601,4625,7,1,4,632,1572,9,2,0,771,4241,6,3,1,547,184,8,2,1,2,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,-1,-1,-1,2,0,2,-1,-1,-1,-1,-1,-1,-1
2,0,0,614,497,7,1,6,947,4777,4,2,8,409,638,5,3,4,134,1967,7,1,2,2,-1,-1,-1,-1,-1,-1,-1,0,1,0,2,-1,-1,-1,-1,-1,-1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,-1
3,0,0,605,3801,7,1,5,746,2405,3,2,1,992,1846,5,3,3,670,3989,4,0,2,-1,-1,-1,-1,-1,-1,-1,-1,0,3,-1,-1,-1,-1,-1,-1,-1,-1,3,1,3,3,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1
2,0,8,443,1727,8,1,8,309,4166,4,2,2,703,2294,8,3,3,590,4329,3,2,2,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,2,-1,-1,-1,-1,-1,-1,-1
2,0,7,561,2312,4,1,6,22,3194,7,2,0,151,3051,8,3,3,186,1635,4,0,2,2,2,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,3,430,313,9,1,7,655,4220,6,2,0,51,3610,4,3,2,551,3118,7,1,2,-1,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,0,8,519,1395,9,1,5,711,919,3,2,0,208,4283,8,3,1,724,458,7,2,2,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,-1,-1,-1,-1,-1,-1,1,3,1,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1
3,0,6,209,3689,5,1,2,441,2147,7,2,6,40,344,2,3,0,39,2389,7,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,3,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,0,-1,-1,-1,-1,-1,-1,-1
3,0,5,234,1087,2,1,3,488,2342,6,2,6,474,2813,2,3,2,578,1533,2,0,2,-1,-1,-1,-1,-1,-1,-1,-1,1,3,0,-1,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,-1,3,3,0,-1,-1,-1,-1,-1,-1,-1
2,0,4,534,1928,3,1,3,876,2397,2,2,7,886,919,2,3,5,70,1119,4,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2,0,0,865,2376,2,1,2,593,3669,2,2,0,276,4923,2,3,5,75,547,3,2,2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1
2,0,4,766,3632,2,1,4,209,2753,5,2,0,991,4568,8,3,4,87,3843,7,1,0,-1,-1,-1,-1,-1,-1,-1,-1,2,1,2,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1,-1,-1,-1,-1,-1,-1
3,0,2,815,3295,9,1,7,775,4346,2,2,8,627,761,7,3,7,832,305,7,6,2,2,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,1,1,-1,-1,-1,-1,-1,-1,0,3,1,1,-1,-1,-1,-1,-1,-1
1,0,4,585,1942,4,1,6,308,1805,3,2,6,728,1124,7,3,1,665,4854,8,7,2,6,6,-1,-1,-1,-1,-1,-1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,4,4,-1,-1,-1,-1,-1,-1,-1,-1,4,1,1,-1,-1,-1,-1,-1,-1,-1
0,0,2,537,2571,8,1,7,564,4382,7,2,1,868,4202,2,3,2,47,1024,9,8,7,8,7,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,9,5,9,-1,-1,-1,-1,-1,-1,4,9,-1,-1,-1,-1,-1,-1,-1,-1
2,0,3,274,3831,4,1,2,751,2356,7,2,3,332,3070,2,3,2,26,2242,3,0,0,1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,2,-1,-1,-1,-1,-1,-1,2,2,0,-1,-1,-1,-1,-1,-1,-1
3,0,6,956,3776,2,1,2,800,4187,4,2,7,39,2195,4,3,4,871,2051,8,0,6,2,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,3,1,1,3,-1,-1,-1,-1,-1,-1,3,1,0,0,-1,-1,-1,-1,-1,-1
2,0,7,877,2051,9,1,8,387,3190,3,2,2,738,3218,8,3,8,697,893,9,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,0,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,-1
1,0,0,38,1527,7,1,6,192,2415,4,2,8,147,2343,8,3,0,600,1822,3,6,2,6,2,-1,-1,-1,-1,-1,-1,1,4,-1,-1,-1,-1,-1,-1,-1,-1,4,3,3,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,2,1000,4542,9,1,7,66,2222,3,2,4,40,503,4,3,6,934,1968,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,4,201,2606,2,1,2,520,873,5,2,4,484,697,2,3,5,687,4346,9,7,2,7,-1,-1,-1,-1,-1,-1,-1,4,1,3,1,-1,-1,-1,-1,-1,-1,3,4,4,-1,-1,-1,-1,-1,-1,-1,3,4,1,3,-1,-1,-1,-1,-1,-1
3,0,3,155,4108,7,1,7,837,1829,3,2,7,234,2213,6,3,6,750,107,8,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3,1,3,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,6,118,1620,5,1,3,433,1443,8,2,2,430,1483,5,3,3,179,3151,4,0,1,2,2,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,3,815,1978,9,1,6,316,1333,6,2,5,292,280,9,3,2,355,3992,5,1,1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1
2,0,6,929,4247,9,1,8,844,4625,5,2,2,71,169,7,3,1,54,4177,3,0,1,2,2,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1
0,0,5,931,4872,6,1,1,189,2606,4,2,5,57,3517,2,3,3,81,2099,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,9,-1,-1,-1,-1,-1,-1,-1,-1,9,5,4,5,-1,-1,-1,-1,-1,-1
3,0,4,216,3305,6,1,8,692,4884,7,2,7,394,4425,2,3,8,61,520,4,0,6,2,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,1,0,-1,-1,-1,-1,-1,-1
2,0,2,410,765,4,1,6,106,1535,7,2,2,413,2565,7,3,2,860,2892,9,2,0,2,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,4,213,2340,2,1,2,81,4869,5,2,4,804,4104,6,3,4,724,4911,4,1,2,0,-1,-1,-1,-1,-1,-1,-1,1,2,2,-1,-1,-1,-1,-1,-1,-1,1,2,1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1
3,0,8,957,1990,4,1,6,490,1198,2,2,2,843,2930,7,3,7,243,2856,9,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,1,-1,-1,-1,-1,-1,-1,0,0,3,3,-1,-1,-1,-1,-1,-1
3,0,8,81,3170,8,1,3,430,652,6,2,7,484,4573,2,3,7,161,3326,6,6,2,0,0,-1,-1,-1,-1,-1,-1,0,1,1,1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3,-1,-1,-1,-1,-1,-1,-1,-1
3,0,5,676,3377,5,1,8,582,2347,2,2,3,433,1666,6,3,3,530,3423,3,6,0,6,6,-1,-1,-1,-1,-1,-1,3,0,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,-1,-1,-1,-1,-1
3,0,6,830,3734,2,1,3,25,829,9,2,3,113,927,7,3,0,639,1258,5,2,0,0,-1,-1,-1,-1,-1,-1,-1,0,3,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,-1,-1,-1,-1,-1,-1,-1
1,0,3,609,3959,7,1,5,760,2934,3,2,0,768,988,5,3,4,450,2994,4,6,7,7,-1,-1,-1,-1,-1,-1,-1,1,1,3,-1,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,4,3,1,-1,-1,-1,-1,-1,-1,-1
